ID;Maker; Genmodel; Genmodel_ID;Adv_year;Adv_month;Color;Reg_year;Bodytype;Runned_Miles;Engin_size;Gearbox;Fuel_type;Price;Seat_num;Door_num;issue;issue_id;Adv_day;breakdown_date;repair_complexity;repair_cost;repair_hours;repair_date;value
40403;Ford;EcoSport;29_4;2018;8;Yellow;2015.0;SUV;22847;1.0L;Manual;Petrol;9995.0;5.0;5.0;Electrical Issue;3;16;2018-08-16;1;69.975;1.0;2018-08-16;9490.701354772174
25064;Ford;Fiesta;29_13;2021;5;Black;2019.0;Hatchback;11984;1.0L;Manual;Petrol;13796.0;5.0;5.0;Transmission Issue;2;19;2021-05-19;1;156.572;3.0;2021-05-19;13102.657654482173
43170;Ford;B-Max;29_1;2018;5;Silver;2012.0;MPV;31000;1.6L;Automatic;Petrol;6500.0;5.0;5.0;Alternator Failing;0;12;2018-05-12;1;170.0;2.0;2018-05-12;6173.797772400925
7380;Ford;Focus;29_14;2018;1;Gelb;2017.0;Hatchback;16446;1.0L;Manual;Petrol;11675.0;5.0;5.0;Alternator Failing;0;8;2018-01-08;1;846.0916520617794;2.0;2018-01-08;11087.077918109826
50192;Fiat;Punto Evo;28_20;2018;5;Grey;2010.0;Hatchback;74415;1.4L;Manual;Petrol;3495.0;4.0;5.0;Sensor Malfunction;0;22;2018-05-22;1;1276.6198362000357;3.0;2018-05-22;3320.3796231159617
27926;Fiat;500;28_2;2018;5;White;2010.0;Hatchback;77057;1.2L;Manual;Petrol;3490.0;4.0;3.0;Brake Pads Worn;0;10;2018-05-10;1;41.745;2.0;2018-05-10;3308.8448921156537
5025;Ford;B-Max;29_1;2018;6;Brown;2014.0;MPV;13026;1.4L;Manual;Petrol;7000.0;5.0;5.0;Electrical Issue;4;25;2018-06-25;1;61.0;2.0;2018-06-25;6656.612997641241
10948;Ford;B-Max;29_1;2018;4;Gelb;2014.0;MPV;35154;1.6L;Manual;Diesel;7810.0;5.0;5.0;Steering Wheel Shaking;0;17;2018-04-17;1;27.81;1.0;2018-04-17;7416.160962008955
46873;Fiat;500;28_2;2018;8;Beige;2012.0;Hatchback;42000;1.2L;Manual;Petrol;5000.0;4.0;3.0;Engine Issue;2;26;2018-08-26;1;1070.0;16.0;2018-08-30;4746.223634217792
50151;Ford;S-Max;29_31;2018;6;Grey;2010.0;MPV;140213;2.0L;Manual;Diesel;3500.0;7.0;5.0;Warning Light;0;18;2018-06-18;1;-215.0;9.0;2018-06-20;3315.5051669833647
37965;Ford;Focus;29_14;2018;4;Gelb;2009.0;Hatchback;73806;2.5L;Manual;Petrol;18980.0;4.0;3.0;Sensor Malfunction;0;19;2018-04-19;1;1009.0;3.0;2018-04-19;18037.28917281118
32985;DS;3;21_1;2018;3;Silver;2017.0;Hatchback;2263;1.6L;Manual;Diesel;15995.0;5.0;3.0;Engine Issue;2;27;2018-03-27;2;3039.25;32.0;2018-04-04;15195.473356524646
6759;Citroen;Xsara Picasso;18_30;2018;4;Silver;2008.0;MPV;81000;1.6L;Manual;Petrol;1895.0;5.0;5.0;Electrical Issue;3;28;2018-04-28;2;49.475;2.0;2018-04-28;1802.036498800842
13586;Ford;Mondeo;29_27;2018;7;Blue;2006.0;Estate;86100;3.0L;Manual;Petrol;4495.0;5.0;5.0;Electrical Issue;1;28;2018-07-28;1;187.2314058510234;156.01505357149296;2018-08-06;4268.658129634627
23440;Honda;CR-V;34_3;2018;6;Blue;2011.0;SUV;65000;2.2L;Automatic;Diesel;10000.0;5.0;5.0;   Gear Box Issue   ;0;6;2018-06-06;1;140.0;2.0;2018-06-06;9496.32914911407
35399;Ford;EcoSport;29_4;2018;4;Black;2016.0;SUV;13036;1.0L;Manual;Petrol;10340.0;5.0;5.0;Sensor Malfunction;0;1;2018-04-01;1;577.0;3.0;2018-04-01;9825.34041419853
52346;DS;3;21_1;2018;3;White;2017.0;Hatchback;999;1.2L;Manual;Petrol;12885.0;5.0;3.0;Windscreen Crack;0;13;2018-03-13;2;47.731;2.0;2018-03-13;12239.032521416202
48227;Honda;HR-V;34_8;2017;10;Red;2017.0;SUV;13271;1.6L;Manual;Diesel;19000.0;5.0;5.0;Gear Box Issue;0;27;2017-10-27;1;230.0;2.0;2017-10-27;18051.59224903814
6949;Dacia;Duster;22_1;2018;3;White;2015.0;SUV;53323;1.5L;Manual;still_Diesel_but_you_found_an_easteregg;7498.0;5.0;5.0;Warning Light;0;17;2018-03-17;1;254.98;9.0;2018-03-19;7115.750876902723
32672;Fiat;Panda;28_18;2018;4;Blue;2010.0;Hatchback;42323;1.1L;Manual;Petrol;2695.0;4.0;5.0;Radiator Leaking;0;24;2018-04-24;1;93.9;2.0;2018-04-24;2562.17875337749
50061;Citroen;Grand C4 Picasso;18_24;2018;8;Black;2016.0;MPV;19943;1.6L;Manual;Diesel;14490.0;5.0;5.0;Electrical Issue;2;10;2018-08-10;2;182.8830780403396;1.0;2018-08-10;13762.138382267582
36116;Honda;HR-V;34_8;2018;7;Grey;2017.0;SUV;23309;1.6L;Manual;Diesel;13995.0;5.0;5.0;    Flat Tyres    ;0;19;2018-07-19;1;24.1985;1.0;2018-07-19;13293.224616631614
2455;Citroen;DS3;21_1;2018;2;Black;2012.0;Hatchback;65130;1.6L;Manual;Petrol;4500.0;5.0;3.0;Windscreen Crack;0;18;2018-02-18;2;42.7;2.0;2018-02-18;4269.144923717156
28548;Fiat;500;28_2;2021;5;Grey;2019.0;Hatchback;12540;1.2L;Manual;Petrol;8950.0;4.0;3.0;Alternator Failing;0;21;2021-05-21;1;1204.2691658986696;816.5510634165425;2021-06-14;8497.907235251983
52676;Fiat;500C;28_3;2018;2;White;2013.0;Convertible;24342;1.2L;Manual;Petrol;6999.0;4.0;2.0;Brake Pads Worn;0;5;2018-02-05;1;151.53287859302722;145.26632918742555;2018-02-11;6646.275858208561
28529;Dacia;Sandero Stepway;22_4;2018;5;Red;2015.0;Hatchback;35153;0.9L;Manual;Petrol;7300.0;5.0;5.0;Flat Tyres;0;2;2018-05-02;1;22.19;1.0;2018-05-02;6940.80560038093
1539;Ford;Focus;29_14;2018;5;Grey;2009.0;Hatchback;96000;1.6L;Manual;Diesel;1750.0;5.0;5.0;Radiator Leaking;0;28;2018-05-28;1;75.0;2.0;2018-05-28;1661.0066907158816
39822;Citroen;C3;18_8;2018;8;Blue;2011.0;Hatchback;19288;1.6L;Automatic;Petrol;5985.0;5.0;5.0;Steering Wheel Shaking;0;24;2018-08-24;2;45.985;2.0;2018-08-24;5682.285512133024
3764;Citroen;C3;18_8;2018;7;Red;2014.0;Hatchback;14580;1.4L;Manual;Diesel;6200.0;5.0;5.0;Gear Box Issue;0;6;2018-07-06;2;142.0;4.0;2018-07-07;5901.284825843453
19279;Honda;CR-V;34_3;2018;5;Silver;2007.0;SUV;180000;2.2L;Manual;Diesel;2495.0;5.0;5.0;Excessive Emissions;0;21;2018-05-21;1;-22.2455;1.0;2018-05-21;2374.5051486310035
52054;Ford;Grand C-Max;29_20;2018;5;Blue;2012.0;MPV;65000;2.0L;Automatic;Diesel;8000.0;7.0;5.0;Brake Pads Worn;0;4;2018-05-04;1;44.0;2.0;2018-05-04;7601.81297515289
9298;Honda;Insight;34_9;2018;4;Black;2011.0;Hatchback;63144;1.3L;Automatic;Hybrid  Petrol/Electric;6780.0;5.0;5.0;Engine Issue;4;24;2018-04-24;1;539.0;10.0;2018-04-26;6441.250654117073
13896;Ford;Ka;29_23;2018;3;Gelb;2015.0;Hatchback;12982;1.2L;Manual;Petrol;4990.0;4.0;3.0;Flat Tyres;0;3;2018-03-03;1;21.497;1.0;2018-03-03;4746.16779531628
8677;Citroen;C3 Aircross;18_9;2018;5;White;2018.0;SUV;10;1.2L;Manual;Petrol;14998.0;5.0;5.0;    Alternator Failing    ;0;24;2018-05-24;2;379.96;4.0;2018-05-25;14249.664086114362
33002;Ford;Fiesta;29_13;2018;7;Grey;2009.0;Hatchback;65000;1.6L;Manual;Petrol;4795.0;5.0;3.0;Steering Wheel Shaking;0;16;2018-07-16;1;24.795;1.0;2018-07-16;4553.6230443247305
34598;Ford;Mondeo;29_27;2018;8;Black;2007.0;Hatchback;78000;2.5L;Manual;Petrol;4795.0;5.0;5.0;Tyre Alignment;0;6;2018-08-06;1;10.4795;0.5;2018-08-06;4550.323310053811
12392;Fiat;Punto Evo;28_20;2018;4;Blue;2010.0;Hatchback;51000;1.4L;Manual;Petrol;2500.0;4.0;3.0;Alternator Failing;0;28;2018-04-28;1;90.0;2.0;2018-04-28;2370.46207832569
21588;Honda;CR-V;34_3;2018;4;Brown;2014.0;SUV;19008;2.0L;Manual;Petrol;12650.0;5.0;5.0;Sensor Malfunction;0;24;2018-04-24;1;692.5;3.0;2018-04-24;12018.27203406838
32756;Citroen;DS3 Cabrio;21_1;2018;5;Black;2014.0;Convertible;36000;1.6L;Manual;Petrol;7490.0;5.0;2.0;Flat Tyres;0;21;2018-05-21;2;42.247;2.0;2018-05-21;7117.293597189537
7201;Ford;Kuga;29_25;2018;2;Red;2011.0;SUV;41500;2.0L;Manual;Diesel;10495.0;5.0;5.0;Gear Box Issue;0;15;2018-02-15;1;144.95;2.0;2018-02-15;9969.745148965232
38025;Citroen;C3 Aircross;18_9;2018;6;Silver;2018.0;SUV;6100;1.2L;Manual;Petrol;12495.0;5.0;5.0;   Flat Tyres   ;0;27;2018-06-27;2;43.7485;2.0;2018-06-27;11877.329681091867
35306;Ford;Focus;29_14;2018;8;Blue;2016.0;Hatchback;38699;1.5L;Manual;Diesel;9470.0;5.0;5.0;Brake Pads Worn;0;2;2018-08-02;1;44.735;2.0;2018-08-02;9001.906007047904
8996;Citroen;C2;18_7;2018;7;Silver;2008.0;Hatchback;51000;1.1L;Manual;Petrol;1495.0;4.0;3.0;Tyre Alignment;0;12;2018-07-12;2;20.1495;1.0;2018-07-12;1422.599089992817
28069;DS;4;21_3;2017;9;Black;2016.0;Hatchback;15725;2.0L;Manual;Diesel;10995.0;5.0;5.0;Windscreen Crack;0;28;2017-09-28;2;46.597;2.0;2017-09-28;10441.815309530712
27411;Citroen;Grand C4 Picasso;18_24;2018;8;Black;2017.0;MPV;10000;1.6L;Manual;Diesel;13990.0;7.0;5.0;Engine Issue;2;17;2018-08-17;2;2738.5;32.0;2018-08-25;13291.2433357175
15419;Ford;C-Max;29_2;2018;3;Black;2010.0;MPV;89000;1.6L;Manual;Diesel;4295.0;5.0;5.0;   Sensor Malfunction   ;0;14;2018-03-14;1;274.75;3.0;2018-03-14;4078.4598415117753
48718;Ford;Mondeo;29_27;2018;8;Blue;2012.0;Hatchback;103000;2.2L;Manual;Diesel;4495.0;5.0;5.0;    Sensor Malfunction    ;0;4;2018-08-04;1;284.75;3.0;2018-08-04;4271.205116760683
35285;Fiat;Grande Punto;28_15;2018;8;White;2009.0;Hatchback;59143;1.4L;Manual;Petrol;2995.0;5.0;5.0;Flat Tyres;0;7;2018-08-07;1;20.8985;1.0;2018-08-07;2848.0691909235125
34929;Ford;Focus;29_14;2018;5;Red;2008.0;Hatchback;126000;1.4L;Manual;Petrol;2190.0;5.0;5.0;Tyre Alignment;0;2;2018-05-02;1;10.219;0.5;2018-05-02;2073.534137398103
7827;Fiat;Punto Evo;28_20;2018;5;Black;2012.0;Hatchback;157000;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;3600.0;4.0;3.0;Radiator Leaking;0;20;2018-05-20;1;112.0;2.0;2018-05-20;3420.241552098331
49127;Ford;Fiesta;29_13;2018;6;Gelb;2014.0;Hatchback;45000;1.6L;Manual;Petrol;10149.0;5.0;3.0;Alternator Failing;0;19;2018-06-19;1;242.98;2.0;2018-06-19;9643.46909174294
19321;Dacia;Duster;22_1;2018;8;Black;2014.0;SUV;28000;1.5L;Manual;Diesel;7495.0;5.0;5.0;Flat Tyres;0;2;2018-08-02;1;22.2485;1.0;2018-08-02;7111.873599444307
41305;Citroen;DS3;21_1;2018;2;Blue;2013.0;Hatchback;56270;1.6L;Manual;Diesel;5495.0;4.0;3.0;Excessive Emissions;0;20;2018-02-20;2;44.9455;2.0;2018-02-20;5219.723098148614
2877;Citroen;DS3 Cabrio;21_1;2018;4;Red;2013.0;Convertible;33856;1.6L;Manual;Petrol;7500.0;5.0;2.0;Windscreen Crack;0;25;2018-04-25;2;44.5;2.0;2018-04-25;7125.644232394872
7474;Dacia;Logan MCV;22_2;202;10;Blue;2019.0;Estate;4704;0.9L;Manual;Petrol;8400.0;5.0;5.0;Windscreen Crack;0;24;2020-10-24;1;25.04;1.0;2020-10-24;7981.639499762602
3565;Ford;Galaxy;29_19;2018;8;Silver;2003.0;MPV;155000;1.9L;Manual;Diesel;899.0;7.0;5.0;Brake Pads Worn;0;21;2018-08-21;1;40.4495;2.0;2018-08-21;849.9266171470824
45194;Dacia;Sandero Stepway;22_4;2018;8;Red;2018.0;Hatchback;10;1.5L;Manual;Diesel;10995.0;5.0;5.0;Radiator Leaking;0;8;2018-08-08;1;259.9;2.0;2018-08-08;10450.25115894269
43554;Ford;Mondeo;29_27;2018;4;Silver;2008.0;Hatchback;49550;1.8L;Manual;Diesel;3100.0;5.0;5.0;Gear Box Issue;0;26;2018-04-26;1;71.0;2.0;2018-04-26;2950.890331134809
29340;Citroen;C3;18_8;2018;6;Black;2010.0;Hatchback;75270;1.4L;Manual;Diesel;4495.0;5.0;5.0;Sensor Malfunction;0;25;2018-06-25;2;-344.75;6.0;2018-06-26;4275.12256693412
30925;Fiat;Punto Evo;28_20;2018;4;Blue;2010.0;Hatchback;59000;1.4L;Manual;Petrol;3650.0;4.0;5.0;Sensor Malfunction;0;11;2018-04-11;1;242.5;3.0;2018-04-11;3468.4630414899425
52837;Citroen;C4 Picasso;18_14;2018;8;Gelb;2008.0;MPV;120000;2.0L;Automatic;Diesel;895.0;5.0;5.0;Flat Tyres;0;22;2018-08-22;2;40.2685;2.0;2018-08-22;847.120274970244
53605;Honda;CR-V;34_3;2018;5;Red;2008.0;SUV;105256;2.0L;Automatic;Petrol;5250.0;5.0;5.0;Gear Box Issue;0;2;2018-05-02;1;92.5;2.0;2018-05-02;4986.170843896488
48741;Ford;Fiesta;29_13;2018;1;Brown;2016.0;Hatchback;26437;1.25L;Manual;Petrol;6995.0;5.0;5.0;Electrical Issue;4;23;2018-01-23;1;60.985;2.0;2018-01-23;6636.73907058947
38932;Ford;EcoSport;29_4;2018;2;Silver;2017.0;SUV;9250;1.0L;Manual;Petrol;13799.0;5.0;5.0;Starter Motor Issue;0;22;2018-02-22;1;197.99;3.0;2018-02-22;13117.830174810988
5259;Fiat;Punto;28_19;2017;10;White;2015.0;Hatchback;31000;1.2L;Manual;Petrol;4995.0;5.0;3.0;Sensor Malfunction;0;2;2017-10-02;1;309.75;3.0;2017-10-02;4743.869561518709
8773;Ford;Grand C-Max;29_20;2018;4;Bronze;2015.0;MPV;27088;1.6L;Manual;Diesel;10995.0;7.0;5.0;Radiator Leaking;0;19;2018-04-19;1;1172.379389593831;2.0;2018-04-19;10450.131716425836
10875;Ford;Mondeo;29_27;2018;7;Black;2017.0;Hatchback;8691;2.0L;Manual;Diesel;19480.0;5.0;5.0;Steering Wheel Shaking;0;2;2018-07-02;1;39.48;1.0;2018-07-02;18513.584697379592
44077;Ford;S-Max;29_31;2017;10;Black;2012.0;MPV;37000;1.6L;Manual;Diesel;9900.0;7.0;5.0;Windscreen Crack;0;16;2017-10-16;1;25.94;1.0;2017-10-16;9409.449422697888
7423;Citroen;DS4;21_3;2018;5;Black;2013.0;Hatchback;30000;1.6L;Manual;Diesel;7490.0;5.0;5.0;Sensor Malfunction;0;16;2018-05-16;2;494.5;6.0;2018-05-17;7118.690615257845
24630;Dacia;Sandero Stepway;22_4;2018;7;Blue;2015.0;Hatchback;66850;1.5L;Manual;still_Diesel_but_you_found_an_easteregg;6295.0;5.0;5.0;Transmission Issue;1;16;2018-07-16;1;-98.885;4.0;2018-07-17;5974.128628430883
35069;Ford;Focus;29_14;2018;5;Gelb;2009.0;Hatchback;36171;1.8L;Manual;Petrol;4975.0;5.0;5.0;Alternator Failing;0;9;2018-05-09;1;139.5;2.0;2018-05-09;4726.459120409288
13833;Ford;Kuga;29_25;2018;7;Gelb;2012.0;SUV;43500;2.0L;Manual;Diesel;10799.0;5.0;5.0;Windscreen Crack;0;11;2018-07-11;1;26.4794;1.0;2018-07-11;10267.960200249016
40218;Ford;Focus;29_14;2018;7;Silver;2003.0;Hatchback;102000;2.0L;Manual;Petrol;590.0;5.0;3.0;Flat Tyres;0;7;2018-07-07;1;20.177;1.0;2018-07-07;561.5413607232614
26321;Ford;Focus;29_14;2018;8;Silver;2018.0;Hatchback;6649;1.5L;Manual;Diesel;15500.0;5.0;5.0;Electrical Issue;5;16;2018-08-16;1;75.5;3.0;2018-08-16;14724.382095276524
44239;Citroen;C3;18_8;2017;10;Orange;2017.0;Hatchback;4;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;12000.0;12.0;3.0;Gear Box Issue;0;7;2017-10-07;2;200.0;4.0;2017-10-08;11390.663120568232
41327;Ford;Transit Custom;29_38;2018;5;Blue;2016.0;Wood;16652;2.0L;Manual;Diesel;20994.0;6.0;6.0;Tyre Alignment;0;26;2018-05-26;1;12.0994;0.5;2018-05-26;19947.94641115317
14671;Ford;Focus;29_14;2018;7;Grey;2016.0;Hatchback;28675;1.5L;Manual;Diesel;11999.0;5.0;5.0;Gear Box Issue;0;21;2018-07-21;1;159.99;2.0;2018-07-21;11401.887265305397
13959;Ford;Galaxy;29_19;2018;5;Gelb;2002.0;MPV;175000;1.9L;Manual;Diesel;750.0;7.0;5.0;Transmission Issue;1;20;2018-05-20;1;82.25;4.0;2018-05-21;704.514459196037
12871;Citroen;C3 Picasso;18_10;2018;6;Grey;2009.0;MPV;87694;1.6L;Manual;Diesel;2795.0;5.0;5.0;Radiator Leaking;0;2;2018-06-02;2;135.9;4.0;2018-06-03;2657.9082260148666
37084;Honda;Civic;34_2;2018;4;Bronze;2009.0;Hatchback;75939;1.8L;Manual;Petrol;4290.0;5.0;3.0;Transmission Issue;1;2;2018-04-02;1;92.87;4.0;2018-04-03;4074.0395648714366
27828;Ferrari;458;27_6;2018;3;Red;2014.0;Convertible;13000;4.5L;Automatic;Petrol;184995.0;2.0;2.0;Transmission Issue;3;20;2018-03-20;3;2144.955;24.0;2018-03-26;175744.09175599908
48427;Ford;Fiesta;29_13;2018;8;Red;2013.0;Hatchback;31228;1.25L;Manual;Petrol;6500.0;5.0;5.0;Transmission Issue;3;23;2018-08-23;1;218.5;8.0;2018-08-25;6177.664081661429
5526;Ford;Fiesta;29_13;2018;5;Silver;2004.0;Hatchback;94890;1.25L;Manual;Petrol;990.0;5.0;5.0;Warning Light;0;19;2018-05-19;1;189.9;9.0;2018-05-21;944.0778655592312
33625;Ford;Fiesta;29_13;2018;8;Red;2006.0;Hatchback;32470;1.25L;Manual;Petrol;2995.0;5.0;5.0;Electrical Issue;1;25;2018-08-25;1;42.995;2.0;2018-08-25;2843.457575087436
9150;Fiat;500;28_2;2018;8;White;2010.0;Hatchback;33000;1.2L;Manual;Petrol;3995.0;4.0;3.0;Engine Issue;1;26;2018-08-26;1;959.0;8.0;2018-08-28;3793.210075435625
23675;Fiat;Tipo;28_28;2018;8;White;2018.0;Hatchback;10;1.4L;Manual;Petrol;14000.0;13.0;5.0; Gear Box Issue ;0;21;2018-08-21;1;180.0;2.0;2018-08-21;13301.984244316092
14838;Ford;Fiesta;29_13;2018;4;Grey;2014.0;Hatchback;21946;1.0L;Manual;Petrol;8490.0;5.0;5.0;Windscreen Crack;0;11;2018-04-11;1;25.094;1.0;2018-04-11;8064.316875851925
12652;Chevrolet;Spark;16_14;2018;7;Silver;2013.0;Hatchback;52800;1.0L;Manual;Petrol;2995.0;5.0;5.0;Gear Box Issue;0;27;2018-07-27;1;69.95;2.0;2018-07-27;2850.445801290484
17277;Citroen;DS3 Cabrio;21_1;2018;4;Grey;2013.0;Convertible;24395;1.6L;Manual;Petrol;6680.0;5.0;2.0;Warning Light;0;15;2018-04-15;2;426.8;18.0;2018-04-19;6340.84032828162
26438;Honda;CR-V;34_3;2018;5;Red;2016.0;SUV;19473;2.0L;Manual;Petrol;16295.0;5.0;5.0;Transmission Issue;1;18;2018-05-18;1;128.885;4.0;2018-05-19;15481.67167520406
24871;Ford;Mondeo;29_27;2018;5;Red;2016.0;Hatchback;13333;2.0L;Automatic;Diesel;16495.0;5.0;5.0;Transmission Issue;1;21;2018-05-21;1;129.485;4.0;2018-05-22;15669.88922233975
27116;Ford;Focus;29_14;2018;3;Black;2010.0;Hatchback;107294;1.6L;Manual;Petrol;2475.0;5.0;5.0;Excessive Emissions;0;2;2018-03-02;1;-22.2275;1.0;2018-03-02;2352.6941211773715
20170;Ford;Fiesta;29_13;2021;1;Silver;2019.0;Hatchback;31984;1.1L;Manual;Petrol;9100.0;16.0;5.0;Radiator Leaking;0;14;2021-01-14;1;222.0;2.0;2021-01-14;8640.94568797443
212;Citroen;DS3;21_1;2018;1;Black;2014.0;Hatchback;39251;1.2L;Manual;Petrol;6250.0;5.0;3.0;Starter Motor Issue;0;17;2018-01-17;2;182.5;6.0;2018-01-18;5934.746033812651
19818;Fiat;Punto Evo;28_20;2018;8;Blue;2011.0;Hatchback;41856;1.2L;Manual;Petrol;2740.0;4.0;3.0;Gear Box Issue;0;15;2018-08-15;1;67.4;2.0;2018-08-15;2599.4616473874
31561;Ford;EcoSport;29_4;2018;5;White;2016.0;SUV;10487;1.5L;Manual;Petrol;10480.0;5.0;5.0;Gear Box Issue;0;11;2018-05-11;1;144.8;2.0;2018-05-11;9952.661567298292
28383;Ford;Kuga;29_25;2018;8;Blue;2010.0;SUV;68000;2.0L;Manual;Diesel;8290.0;5.0;5.0;Tyre Alignment;0;27;2018-08-27;1;10.829;0.5;2018-08-27;7874.27537293752
28625;Ford;Mustang;29_28;2017;8;Grey;2016.0;Coupe;17500;3.7L;Automatic;Petrol;22989.0;4.0;0.0;Excessive Emissions;0;2;2017-08-02;1;40.6901;1.0;2017-08-02;21840.58229980608
44794;Ford;C-Max;29_2;2018;7;Gelb;2017.0;Estate;7054;1.5L;Automatic;Diesel;14995.0;5.0;5.0;Steering Wheel Shaking;0;16;2018-07-16;1;34.995000000000005;1.0;2018-07-16;14245.57513739174
34615;Fiat;Doblo;28_12;2018;4;Black;2017.0;MPV;4000;1.6L;Manual;Diesel;13495.0;5.0;5.0;Steering Wheel Shaking;0;18;2018-04-18;1;33.495000000000005;1.0;2018-04-18;12821.712735962989
16102;Ford;Mondeo;29_27;2018;8;Blue;2003.0;Hatchback;149000;1.8L;Manual;Petrol;650.0;5.0;5.0;Brake Pads Worn;0;1;2018-08-01;1;40.325;2.0;2018-08-01;609.5675345344276
9713;Ford;Ranger;29_30;2018;8;Grey;2014.0;Pickup;61000;2.2L;Manual;Diesel;14450.0;12.0;4.0;Electrical Issue;3;19;2018-08-19;1;92.25;1.0;2018-08-19;13723.550886872665
2972;Fiat;Qubo;28_21;2018;7;Silver;2009.0;MPV;73771;1.3L;Automatic;Diesel;4495.0;5.0;5.0;Engine Issue;4;22;2018-07-22;1;424.75;10.0;2018-07-24;4262.438479768475
26384;Citroen;DS3;21_1;2018;6;Grey;2015.0;Hatchback;24111;1.2L;Manual;Petrol;7199.0;5.0;3.0;Steering Wheel Shaking;0;27;2018-06-27;2;47.199;2.0;2018-06-27;6833.922587397062
10584;Ford;S-Max;29_31;2018;8;White;2015.0;MPV;29127;2.0L;Manual;Diesel;17090.0;7.0;5.0;    Tyre Alignment    ;0;28;2018-08-28;1;11.709;0.5;2018-08-28;16234.66842709804
36765;Ford;Focus;29_14;2018;8;Grey;2011.0;Hatchback;99000;1.8L;Manual;Petrol;2450.0;5.0;5.0;Radiator Leaking;0;25;2018-08-25;1;89.0;2.0;2018-08-25;2334.954215214718
4148;Fiat;500X;28_5;2018;4;Bronze;2015.0;SUV;15999;2.0L;Automatic;Diesel;10991.0;5.0;5.0;Windscreen Crack;0;13;2018-04-13;1;82.93042807787448;104.69089566345286;2018-05-09;10437.485880210768
8405;Ford;Grand C-Max;29_20;2018;2;Black;2011.0;MPV;59000;1.6L;Manual;Diesel;7450.0;7.0;5.0;Transmission Issue;2;21;2018-02-21;1;112.15;3.0;2018-02-21;7070.824818819453
4796;Bentley;Continental;10_5;2018;6;Red;2015.0;Convertible;27252;6.0L;Automatic;Petrol;105950.0;4.0;2.0;Engine Issue;1;10;2018-06-10;3;21670.0;24.0;2018-06-16;100651.817557131
26273;Fiat;500;28_2;2018;8;Beige;2012.0;Hatchback;72000;0.9L;Manual;Petrol;4295.0;4.0;3.0;Warning Light;0;17;2018-08-17;1;222.95;9.0;2018-08-19;4082.3222144147135
47710;Ford;Focus;29_14;2018;6;Blue;2012.0;Estate;124000;1.6L;Manual;Diesel;3990.0;5.0;5.0;Electrical Issue;4;21;2018-06-21;1;-51.97;2.0;2018-06-21;3786.747026467839
10867;Fiat;Grande Punto;28_15;2018;5;Black;2007.0;Hatchback;96100;1.2L;Manual;Petrol;1295.0;4.0;3.0;Excessive Emissions;0;9;2018-05-09;1;21.1655;1.0;2018-05-09;1229.632466963153
12611;Ford;Focus;29_14;2018;7;Multicolour;2003.0;Hatchback;80913;1.6L;Manual;Petrol;549.0;5.0;5.0;Engine Issue;2;27;2018-07-27;1;402.35;16.0;2018-07-31;518.8519009611182
32204;Ford;Focus;29_14;2018;4;Gelb;2014.0;Hatchback;24947;1.0L;Manual;Petrol;9270.0;5.0;5.0;Flat Tyres;0;9;2018-04-09;1;-74.9649589242339;1.0;2018-04-09;8806.224119132323
38573;Fiat;500;28_2;2017;12;Black;2012.0;Hatchback;51000;1.2L;Manual;Petrol;4995.0;4.0;3.0;Transmission Issue;1;2;2017-12-02;1;94.985;4.0;2017-12-03;4755.37741618854
9450;Ford;Fiesta;29_13;2018;4;White;2017.0;Hatchback;20975;1.0L;Manual;Petrol;10500.0;5.0;5.0;Warning Light;0;10;2018-04-10;1;285.0;9.0;2018-04-12;9966.344899484622
43854;Citroen;C4;18_12;2018;5;Red;2013.0;Hatchback;29225;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;6681.0;5.0;5.0;Windscreen Crack;0;12;2018-05-12;2;44.0086;2.0;2018-05-12;6338.125584545704
11802;Fiat;Punto Evo;28_20;2018;3;Black;2012.0;Hatchback;59000;1.4L;Manual;Petrol;4695.0;4.0;5.0;Alternator Failing;0;23;2018-03-23;1;-133.9;2.0;2018-03-23;4462.1673921840265
14694;Ford;Focus;29_14;2021;5;Red;2019.0;Hatchback;7274;1.0L;Manual;Petrol;15295.0;5.0;5.0;Alternator Failing;0;9;2021-05-09;1;345.90000000000003;2.0;2021-05-09;14531.627364828104
21065;Ford;Focus;29_14;2018;7;White;2017.0;Hatchback;16867;1.5L;Manual;Diesel;11990.0;5.0;5.0;Transmission Issue;2;23;2018-07-23;1;143.93;3.0;2018-07-23;11384.463867846604
31293;Hyundai;i30;36_10;2018;5;Silver;2015.0;Hatchback;9562;1.4L;Manual;Petrol;7980.0;5.0;5.0;Flat Tyres;0;6;2018-05-06;1;22.394;1.0;;7572.185240427966
47751;Citroen;C4 Cactus;18_13;2018;4;White;2015.0;Hatchback;23881;1.6L;Manual;Diesel;8990.0;5.0;5.0;Tyre Alignment;0;22;2018-04-22;2;20.899;1.0;2018-04-22;8541.872605668115
150;Citroen;Berlingo;18_2;2018;4;Silver;2014.0;MPV;19000;1.6L;Manual;still_Diesel_but_you_found_an_easteregg;7987.0;5.0;5.0;Sensor Malfunction;0;1;2018-04-01;2;519.35;6.0;2018-04-02;7584.188791890669
